,State Code,County Code,County Code,Parameter Code,Latitude,Longitude,Date Local,Time Local,Date GMT,Time GMT,Parameter Name,Sample Measurement,County Name
33880,55,79,79,42401,43.060975,-87.913504,2020-01-08,19:00,2020-01-09,01:00,Sulfur dioxide,-0.4,Milwaukee
33881,55,79,79,42401,43.060975,-87.913504,2020-01-08,20:00,2020-01-09,02:00,Sulfur dioxide,-0.3,Milwaukee
33882,55,79,79,42401,43.060975,-87.913504,2020-01-08,21:00,2020-01-09,03:00,Sulfur dioxide,-0.3,Milwaukee
33883,55,79,79,42401,43.060975,-87.913504,2020-01-08,22:00,2020-01-09,04:00,Sulfur dioxide,-0.3,Milwaukee
33884,55,79,79,42401,43.060975,-87.913504,2020-01-08,23:00,2020-01-09,05:00,Sulfur dioxide,-0.3,Milwaukee
33885,55,79,79,42401,43.060975,-87.913504,2020-01-09,00:00,2020-01-09,06:00,Sulfur dioxide,-0.3,Milwaukee
33886,55,79,79,42401,43.060975,-87.913504,2020-01-09,01:00,2020-01-09,07:00,Sulfur dioxide,-0.2,Milwaukee
33887,55,79,79,42401,43.060975,-87.913504,2020-01-09,03:00,2020-01-09,09:00,Sulfur dioxide,-0.3,Milwaukee
33888,55,79,79,42401,43.060975,-87.913504,2020-01-09,04:00,2020-01-09,10:00,Sulfur dioxide,-0.3,Milwaukee
33889,55,79,79,42401,43.060975,-87.913504,2020-01-09,05:00,2020-01-09,11:00,Sulfur dioxide,-0.2,Milwaukee
33890,55,79,79,42401,43.060975,-87.913504,2020-01-09,06:00,2020-01-09,12:00,Sulfur dioxide,-0.1,Milwaukee
33891,55,79,79,42401,43.060975,-87.913504,2020-01-09,07:00,2020-01-09,13:00,Sulfur dioxide,0.1,Milwaukee
33892,55,79,79,42401,43.060975,-87.913504,2020-01-09,08:00,2020-01-09,14:00,Sulfur dioxide,0.4,Milwaukee
33893,55,79,79,42401,43.060975,-87.913504,2020-01-09,09:00,2020-01-09,15:00,Sulfur dioxide,0.8,Milwaukee
33894,55,79,79,42401,43.060975,-87.913504,2020-01-09,10:00,2020-01-09,16:00,Sulfur dioxide,1.0,Milwaukee
33895,55,79,79,42401,43.060975,-87.913504,2020-01-09,11:00,2020-01-09,17:00,Sulfur dioxide,0.5,Milwaukee
33896,55,79,79,42401,43.060975,-87.913504,2020-01-09,12:00,2020-01-09,18:00,Sulfur dioxide,0.4,Milwaukee
33897,55,79,79,42401,43.060975,-87.913504,2020-01-09,13:00,2020-01-09,19:00,Sulfur dioxide,0.4,Milwaukee
33898,55,79,79,42401,43.060975,-87.913504,2020-01-09,14:00,2020-01-09,20:00,Sulfur dioxide,0.2,Milwaukee
